Env,Date,QV2M,T2MDEW,PS,RH2M,WS2M,GWETTOP,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2M_MAX,T2M_MIN,T2MWET,GWETROOT,T2M,GWETPROF,ALLSKY_SFC_SW_DNI,PRECTOTCORR
MOH1_1_2018,20180127,3.6,-1.5,99.71,67.5,2.31,0.59,13.3,64.31,11.9,-1.2,1.82,0.59,5.14,0.58,29.29,0.06
MOH1_1_2018,20180128,2.93,-3.44,100.11,69.75,2.16,0.59,11.04,54.39,9.37,-2.7,-0.71,0.59,2.01,0.58,17.41,0.0
MOH1_1_2018,20180129,1.83,-9.1,100.63,69.69,3.19,0.58,10.37,50.58,0.1,-7.58,-6.6,0.59,-4.11,0.58,16.65,0.0
MOH1_1_2018,20180130,2.08,-7.87,99.84,57.06,3.85,0.58,11.91,59.3,6.51,-5.24,-3.92,0.59,0.02,0.58,15.75,0.0
MOH1_1_2018,20180131,3.6,-0.97,98.46,69.25,3.76,0.58,11.01,54.59,11.39,0.42,1.68,0.58,4.32,0.58,9.54,0.0
MOH1_1_2018,20180201,1.83,-10.49,99.8,57.94,3.7,0.58,8.25,41.41,0.11,-7.14,-6.8,0.58,-3.11,0.58,11.06,0.0
MOH1_1_2018,20180202,1.34,-12.75,100.53,52.19,1.84,0.57,13.87,66.53,-0.42,-9.06,-8.71,0.58,-4.67,0.58,25.98,0.0
MOH1_1_2018,20180203,2.5,-5.79,98.88,62.88,4.04,0.57,8.75,44.42,7.42,-2.71,-2.46,0.58,0.87,0.57,5.07,0.0
MOH1_1_2018,20180204,1.65,-11.35,99.42,64.31,4.81,0.57,4.9,25.9,0.13,-12.91,-8.51,0.58,-5.66,0.57,3.88,0.33
MOH1_1_2018,20180205,1.34,-12.9,99.61,70.88,2.52,0.57,8.38,42.6,-2.85,-14.0,-10.59,0.58,-8.28,0.57,6.2,0.19
MOH1_1_2018,20180206,1.4,-12.08,100.04,72.44,2.87,0.57,8.04,40.51,-4.87,-10.7,-9.91,0.58,-7.74,0.57,6.97,0.03
MOH1_1_2018,20180207,1.59,-10.63,100.28,69.88,2.39,0.57,14.03,68.49,-0.23,-9.85,-8.13,0.58,-5.63,0.57,24.52,0.01
MOH1_1_2018,20180208,2.62,-5.31,99.91,71.62,2.48,0.57,13.6,67.04,8.99,-8.16,-2.74,0.58,-0.19,0.57,20.87,0.0
MOH1_1_2018,20180209,3.17,-2.74,99.29,78.75,3.3,0.57,8.87,44.77,5.9,-3.49,-1.06,0.58,0.62,0.57,3.49,0.0
MOH1_1_2018,20180210,1.83,-9.41,99.36,74.06,4.86,0.56,2.33,12.75,-4.01,-6.79,-7.38,0.58,-5.37,0.57,1.7,0.32
MOH1_1_2018,20180211,1.59,-10.81,99.51,72.38,2.81,0.56,6.07,32.67,-2.37,-8.76,-8.63,0.57,-6.45,0.57,2.76,0.06
MOH1_1_2018,20180212,1.65,-10.34,100.86,73.81,2.78,0.56,16.15,76.39,2.37,-12.81,-8.06,0.57,-5.77,0.57,32.07,0.0
MOH1_1_2018,20180213,2.75,-4.77,100.33,79.38,2.31,0.56,9.81,49.93,8.12,-8.62,-2.9,0.57,-1.02,0.57,10.12,0.0
MOH1_1_2018,20180214,5.74,5.38,99.09,95.62,2.88,0.56,9.97,50.75,10.94,0.47,5.12,0.57,4.85,0.57,4.91,0.19
MOH1_1_2018,20180215,8.06,9.99,98.21,86.19,4.33,0.56,7.5,40.05,20.94,2.83,11.03,0.57,12.07,0.57,3.14,0.32
MOH1_1_2018,20180216,1.95,-9.15,99.86,54.94,3.62,0.56,13.59,67.27,4.01,-3.57,-4.81,0.57,-0.45,0.57,10.87,0.03
MOH1_1_2018,20180217,2.87,-4.31,99.27,66.0,3.4,0.56,7.88,40.43,9.68,-2.5,-1.42,0.57,1.47,0.56,8.67,1.35
MOH1_1_2018,20180218,3.48,-1.62,98.98,68.31,4.72,0.56,12.41,62.02,10.6,-2.31,1.29,0.57,4.19,0.56,5.76,0.1
MOH1_1_2018,20180219,8.36,10.44,98.16,87.69,4.6,0.6,3.49,19.91,21.93,4.98,11.53,0.58,12.62,0.57,1.66,11.58
MOH1_1_2018,20180220,3.78,-0.85,99.0,87.62,3.7,0.65,2.63,15.36,5.07,-4.99,0.12,0.6,1.1,0.59,1.33,28.0
MOH1_1_2018,20180221,2.08,-7.57,100.54,81.31,3.45,0.62,6.09,33.42,-2.83,-7.49,-6.11,0.6,-4.64,0.59,2.33,1.37
MOH1_1_2018,20180222,3.36,-1.99,100.0,93.06,2.1,0.65,5.5,31.09,1.87,-5.41,-1.44,0.61,-0.89,0.6,3.78,3.48
MOH1_1_2018,20180223,3.78,-0.2,99.71,87.81,1.9,0.68,4.55,25.48,3.97,0.02,0.73,0.62,1.65,0.62,1.93,3.73
MOH1_1_2018,20180224,4.64,2.08,98.49,91.56,3.7,0.72,4.07,23.0,8.94,-2.45,2.71,0.65,3.33,0.63,3.13,9.4
MOH1_1_2018,20180225,2.75,-4.47,99.13,64.44,2.49,0.7,18.6,90.67,9.94,-5.85,-0.93,0.66,2.62,0.64,34.45,0.0
MOH1_1_2018,20180226,3.66,-0.81,99.6,62.12,1.7,0.69,18.18,89.91,14.69,0.94,2.87,0.65,6.56,0.64,32.11,0.03
MOH1_1_2018,20180227,5.8,5.65,99.1,79.19,3.99,0.68,15.38,78.62,17.76,1.61,7.49,0.65,9.33,0.64,16.9,1.72
MOH1_1_2018,20180228,8.42,11.07,98.13,94.0,1.87,0.69,6.35,36.02,16.3,7.8,11.48,0.65,11.87,0.64,2.41,0.77
MOH1_1_2018,20180301,4.09,0.09,99.12,68.06,4.7,0.68,14.84,73.5,12.26,-1.44,3.3,0.65,6.49,0.64,20.84,0.01
MOH1_1_2018,20180302,3.05,-3.11,100.08,66.25,2.45,0.67,17.93,87.74,12.92,-4.08,0.28,0.65,3.67,0.63,28.56,0.0
MOH1_1_2018,20180303,4.09,0.8,99.88,72.88,3.64,0.67,19.12,94.29,15.62,-1.32,3.54,0.64,6.26,0.63,32.42,0.0
MOH1_1_2018,20180304,4.76,2.94,99.24,70.56,4.49,0.67,8.19,44.27,16.6,0.92,5.81,0.64,8.68,0.63,7.19,1.66
MOH1_1_2018,20180305,5.13,3.21,98.25,74.5,5.09,0.7,8.73,45.18,12.51,1.57,5.55,0.66,7.89,0.64,11.77,8.67
MOH1_1_2018,20180306,2.69,-4.74,98.33,63.38,6.68,0.68,10.25,52.58,4.37,-0.89,-1.59,0.65,1.56,0.64,9.92,0.13
MOH1_1_2018,20180307,2.56,-5.29,99.4,74.0,4.15,0.68,11.88,60.25,4.3,-4.18,-3.03,0.65,-0.77,0.64,9.23,0.0
MOH1_1_2018,20180308,2.38,-6.24,99.43,67.81,2.38,0.68,19.3,94.24,4.87,-5.54,-3.32,0.65,-0.42,0.63,24.34,0.0
MOH1_1_2018,20180309,3.11,-3.06,98.65,65.44,3.34,0.67,14.79,74.59,9.82,-2.72,0.1,0.64,3.26,0.63,8.3,0.0
MOH1_1_2018,20180310,3.97,0.3,98.69,75.5,3.28,0.67,12.23,62.66,11.07,-1.7,2.53,0.64,4.76,0.63,5.34,0.54
MOH1_1_2018,20180311,3.72,-0.56,99.31,86.0,2.96,0.69,4.18,23.76,3.77,-2.35,0.54,0.65,1.63,0.63,1.94,3.82
MOH1_1_2018,20180312,3.05,-3.0,99.84,72.88,3.13,0.68,12.51,62.87,9.83,-2.2,-0.48,0.65,2.04,0.63,15.91,0.06
MOH1_1_2018,20180313,2.5,-5.49,99.89,63.38,3.22,0.67,21.82,106.16,9.05,-4.02,-1.97,0.64,1.55,0.63,36.86,0.0
MOH1_1_2018,20180314,2.87,-4.14,99.37,58.06,2.84,0.67,21.64,105.41,14.08,-4.69,0.03,0.64,4.2,0.63,36.06,0.0
MOH1_1_2018,20180315,5.31,4.16,98.45,66.75,2.97,0.66,18.69,93.12,20.3,1.68,7.47,0.63,10.77,0.62,19.59,0.0
MOH1_1_2018,20180316,5.19,3.9,98.31,80.56,5.67,0.68,7.93,43.23,9.61,3.69,5.48,0.64,7.08,0.62,5.32,4.64
MOH1_1_2018,20180317,5.0,3.46,98.62,88.19,2.97,0.67,5.59,31.32,6.47,2.35,4.32,0.64,5.19,0.63,2.82,0.08
MOH1_1_2018,20180318,4.76,2.86,98.78,84.69,1.54,0.67,8.32,44.3,10.91,0.69,4.1,0.64,5.34,0.63,3.83,0.1
MOH1_1_2018,20180319,4.94,3.28,97.9,93.31,3.42,0.74,3.56,21.46,5.87,3.26,3.76,0.66,4.25,0.65,1.69,27.98
MOH1_1_2018,20180320,3.48,-1.42,98.64,72.88,2.8,0.72,15.71,78.34,8.46,-0.16,1.01,0.68,3.44,0.66,10.35,0.17
MOH1_1_2018,20180321,3.42,-1.56,99.46,70.31,2.23,0.71,13.75,69.7,10.19,-2.42,1.18,0.68,3.91,0.66,12.43,0.02
MOH1_1_2018,20180322,4.15,0.94,99.85,68.0,2.45,0.7,15.99,81.24,13.48,0.77,3.84,0.67,6.74,0.66,12.85,0.01
MOH1_1_2018,20180323,5.92,6.05,99.1,88.81,4.54,0.71,6.13,34.88,10.76,4.78,6.93,0.67,7.8,0.66,2.36,2.25
MOH1_1_2018,20180324,6.04,5.53,98.39,88.38,3.94,0.71,4.91,28.12,15.2,0.51,6.48,0.67,7.42,0.66,2.53,1.85
MOH1_1_2018,20180325,4.09,0.74,99.25,78.62,3.25,0.7,8.35,45.63,10.02,-0.58,2.58,0.67,4.41,0.66,3.51,1.18
MOH1_1_2018,20180326,6.84,7.67,98.83,91.62,4.13,0.78,5.22,31.01,13.15,4.4,8.3,0.7,8.93,0.68,2.04,40.11
MOH1_1_2018,20180327,5.8,5.35,99.05,85.19,2.54,0.76,3.74,21.93,12.4,3.43,6.52,0.72,7.69,0.7,2.04,1.87
MOH1_1_2018,20180328,5.8,5.52,98.71,84.81,0.91,0.75,6.31,36.56,13.9,3.5,6.79,0.72,8.05,0.7,2.66,1.95
MOH1_1_2018,20180329,5.07,3.76,98.79,81.25,3.14,0.75,4.44,25.95,10.41,2.4,5.37,0.72,6.98,0.7,2.05,0.74
MOH1_1_2018,20180330,3.6,-0.85,99.67,65.5,2.37,0.74,24.18,118.8,12.59,-0.13,2.46,0.71,5.77,0.7,35.07,0.0
MOH1_1_2018,20180331,4.76,2.46,99.19,65.31,4.96,0.73,6.5,36.98,17.0,0.06,5.62,0.71,8.8,0.7,2.6,0.12
MOH1_1_2018,20180401,2.32,-6.58,99.71,70.69,3.43,0.73,6.11,34.12,1.44,-4.26,-4.16,0.7,-1.73,0.7,2.56,2.22
MOH1_1_2018,20180402,4.03,-0.16,98.62,87.19,2.71,0.74,4.09,23.92,9.23,-4.94,0.87,0.7,1.9,0.69,2.48,0.87
MOH1_1_2018,20180403,5.74,4.01,98.05,82.5,4.82,0.75,6.7,37.83,16.41,-3.6,5.38,0.71,6.75,0.7,3.13,2.65
MOH1_1_2018,20180404,1.95,-8.32,99.82,58.81,2.82,0.73,23.54,115.41,4.99,-6.92,-4.6,0.7,-0.89,0.7,30.38,0.0
MOH1_1_2018,20180405,4.33,0.98,99.11,66.38,2.71,0.73,23.96,119.58,17.17,-3.0,4.22,0.7,7.45,0.69,27.68,0.0
MOH1_1_2018,20180406,2.93,-4.32,99.21,63.19,4.41,0.73,17.46,89.54,5.69,-3.79,-1.11,0.7,2.09,0.69,10.66,0.0
MOH1_1_2018,20180407,1.95,-8.68,99.56,57.0,2.52,0.73,25.68,126.26,6.08,-6.31,-4.79,0.7,-0.91,0.69,33.63,0.0
MOH1_1_2018,20180408,2.93,-3.81,98.98,75.38,2.35,0.73,6.47,37.52,4.05,-3.25,-1.74,0.7,0.32,0.68,2.52,2.3
MOH1_1_2018,20180409,3.78,-0.3,99.42,82.56,1.88,0.73,16.16,83.85,9.49,-2.17,1.21,0.7,2.71,0.68,12.78,0.05
MOH1_1_2018,20180410,3.91,-0.0,99.81,72.88,1.37,0.72,22.11,111.87,12.43,-3.33,2.54,0.7,5.08,0.68,23.12,0.02
MOH1_1_2018,20180411,7.14,8.38,98.65,69.19,4.29,0.71,19.23,98.9,22.58,4.4,11.39,0.69,14.39,0.67,8.0,0.0
MOH1_1_2018,20180412,10.38,13.98,97.75,74.0,3.84,0.7,24.66,126.88,26.44,10.19,16.58,0.68,19.17,0.67,30.22,0.0
MOH1_1_2018,20180413,13.06,17.72,97.32,85.75,4.96,0.7,9.4,53.09,24.28,17.61,18.98,0.67,20.25,0.66,4.63,1.47
MOH1_1_2018,20180414,6.1,4.9,97.81,73.44,4.11,0.7,18.33,94.41,18.15,3.8,7.37,0.67,9.83,0.66,12.9,0.42
MOH1_1_2018,20180415,3.11,-3.27,98.58,72.12,5.18,0.7,6.75,38.68,3.74,-1.86,-0.94,0.67,1.39,0.66,3.01,0.47
MOH1_1_2018,20180416,2.87,-4.1,99.23,64.25,4.21,0.7,26.91,133.1,9.77,-2.81,-0.79,0.66,2.51,0.66,33.91,0.01
MOH1_1_2018,20180417,4.58,1.59,98.49,68.88,2.76,0.69,23.82,123.16,17.48,-3.03,4.61,0.66,7.62,0.66,24.36,0.0
MOH1_1_2018,20180418,5.13,3.07,98.39,71.31,5.53,0.69,18.42,94.46,12.08,1.14,5.59,0.66,8.12,0.65,17.56,0.0
MOH1_1_2018,20180419,3.66,-0.48,100.14,68.69,2.48,0.68,27.09,135.91,13.44,-2.22,2.55,0.66,5.58,0.65,35.86,0.0
MOH1_1_2018,20180420,4.03,0.68,100.21,62.19,2.4,0.67,24.8,123.99,16.92,-0.81,4.72,0.65,8.75,0.64,22.11,0.0
MOH1_1_2018,20180421,5.19,4.25,99.66,66.75,3.16,0.67,15.71,82.54,17.65,3.91,7.42,0.64,10.58,0.63,5.74,0.01
MOH1_1_2018,20180422,6.71,7.94,99.17,73.06,3.94,0.67,5.78,34.4,19.06,8.7,10.43,0.64,12.91,0.63,2.35,2.73
MOH1_1_2018,20180423,6.96,8.26,99.02,73.5,3.25,0.66,18.42,96.52,20.13,8.3,10.81,0.64,13.37,0.63,8.73,0.55
MOH1_1_2018,20180424,7.69,9.87,99.08,72.06,2.38,0.66,22.64,117.11,22.68,7.48,12.51,0.63,15.15,0.62,20.85,0.0
MOH1_1_2018,20180425,7.08,8.66,99.1,82.81,2.2,0.66,7.5,43.68,14.51,8.25,10.12,0.63,11.56,0.62,2.82,2.54
MOH1_1_2018,20180426,5.92,5.92,98.77,69.06,1.86,0.66,23.0,117.82,19.57,3.76,9.05,0.63,12.19,0.62,14.66,0.0
MOH1_1_2018,20180427,5.31,4.34,98.71,59.31,3.15,0.64,28.9,144.73,21.31,4.05,8.83,0.62,13.31,0.62,41.25,0.0
MOH1_1_2018,20180428,5.13,4.09,99.32,63.69,2.45,0.62,24.54,124.49,18.2,4.85,7.83,0.62,11.55,0.61,30.19,0.0
MOH1_1_2018,20180429,5.37,4.69,99.61,63.94,2.98,0.62,26.0,132.91,21.15,3.19,8.58,0.61,12.47,0.6,29.61,0.0
MOH1_1_2018,20180430,7.93,10.05,99.06,62.31,4.33,0.6,27.23,140.06,26.46,9.18,13.98,0.6,17.9,0.6,32.06,0.0
MOH1_1_2018,20180501,10.99,15.19,98.66,73.31,3.97,0.61,17.57,95.14,26.88,13.96,17.82,0.59,20.45,0.59,9.46,3.09
MOH1_1_2018,20180502,13.67,18.51,98.71,79.94,3.45,0.62,15.76,86.2,26.58,17.69,20.37,0.6,22.23,0.59,7.5,8.44
MOH1_1_2018,20180503,15.08,20.22,98.45,90.44,4.27,0.65,7.7,44.67,23.65,19.73,21.05,0.62,21.87,0.6,2.89,3.89
MOH1_1_2018,20180504,9.52,12.66,98.96,65.88,2.58,0.62,19.7,105.43,23.76,16.65,16.35,0.61,20.03,0.6,14.06,0.04
MOH1_1_2018,20180505,7.39,9.31,99.08,54.19,1.41,0.6,28.18,145.59,26.84,10.87,14.52,0.6,19.74,0.59,36.39,0.0
MOH1_1_2018,20180506,8.85,11.91,99.05,62.94,2.24,0.59,23.49,124.41,26.21,13.76,15.66,0.59,19.41,0.59,22.34,0.09
MOH1_1_2018,20180507,9.34,12.85,99.34,65.19,2.41,0.58,28.52,147.96,27.45,14.52,16.66,0.59,20.48,0.59,37.23,0.08
MOH1_1_2018,20180508,10.44,14.04,98.85,66.12,3.95,0.57,21.09,112.78,28.05,12.82,17.55,0.58,21.06,0.58,11.47,1.84
MOH1_1_2018,20180509,11.54,15.87,98.3,63.62,3.81,0.56,25.21,133.26,29.6,19.54,19.93,0.58,23.99,0.57,26.57,0.25
MOH1_1_2018,20180510,11.29,15.58,98.6,62.88,2.04,0.55,21.68,117.96,29.83,16.05,19.62,0.57,23.66,0.57,13.53,0.0
MOH1_1_2018,20180511,12.21,16.83,98.38,68.31,3.45,0.54,17.0,90.95,30.44,16.43,20.3,0.56,23.76,0.56,10.65,0.01
MOH1_1_2018,20180512,13.55,18.52,98.65,70.44,2.94,0.54,17.59,95.43,30.39,19.32,21.65,0.55,24.79,0.55,11.26,0.06
MOH1_1_2018,20180513,14.34,19.4,98.73,72.0,2.43,0.53,23.01,119.9,31.15,19.42,22.37,0.55,25.33,0.55,16.65,0.01
MOH1_1_2018,20180514,15.01,20.15,98.57,76.5,2.29,0.57,16.42,89.29,29.98,21.26,22.57,0.55,24.99,0.55,8.27,11.59
MOH1_1_2018,20180515,14.04,19.07,98.65,82.5,1.78,0.6,19.35,105.56,26.29,19.06,20.75,0.58,22.43,0.57,9.13,7.46
MOH1_1_2018,20180516,12.57,17.34,98.71,75.88,1.71,0.56,22.94,124.12,27.48,16.83,19.76,0.58,22.17,0.57,14.38,0.05
MOH1_1_2018,20180517,11.17,15.43,98.75,71.06,1.8,0.56,10.87,62.27,25.28,17.34,18.3,0.57,21.17,0.56,4.17,1.74
MOH1_1_2018,20180518,11.23,15.58,98.57,73.5,0.9,0.55,20.59,109.27,24.98,16.93,18.19,0.57,20.79,0.56,11.88,0.1
MOH1_1_2018,20180519,14.16,19.09,98.54,85.25,1.66,0.59,8.58,50.05,27.64,14.88,20.41,0.57,21.73,0.56,3.75,10.02
MOH1_1_2018,20180520,14.65,19.83,98.99,85.06,1.44,0.65,17.45,96.56,26.05,19.26,21.25,0.59,22.67,0.59,10.63,17.08
MOH1_1_2018,20180521,12.82,17.66,98.96,81.12,2.12,0.63,19.02,102.59,25.54,16.8,19.48,0.61,21.3,0.59,13.26,3.07
MOH1_1_2018,20180522,11.84,16.33,99.02,70.38,1.06,0.59,27.96,147.41,29.61,14.83,19.51,0.59,22.68,0.59,28.2,0.0
MOH1_1_2018,20180523,14.4,19.55,99.21,77.75,1.73,0.58,25.73,136.41,30.08,17.83,21.83,0.59,24.12,0.59,24.87,0.0
MOH1_1_2018,20180524,14.71,19.88,99.16,77.25,1.4,0.57,22.34,122.34,29.7,19.76,22.25,0.58,24.62,0.58,17.0,1.12
MOH1_1_2018,20180525,15.75,20.88,98.56,86.12,1.51,0.59,16.38,91.17,27.31,20.57,22.18,0.59,23.47,0.58,10.22,5.72
MOH1_1_2018,20180526,15.93,21.06,98.3,81.5,2.02,0.58,28.12,150.65,29.53,19.3,22.89,0.59,24.72,0.58,32.88,0.36
MOH1_1_2018,20180527,15.69,20.8,98.48,69.25,1.51,0.56,29.24,155.98,34.62,20.51,24.31,0.58,27.83,0.57,35.77,0.04
MOH1_1_2018,20180528,14.89,20.02,98.58,64.69,1.7,0.55,25.85,138.75,34.97,21.46,24.06,0.57,28.11,0.56,25.72,2.09
MOH1_1_2018,20180529,14.34,19.33,98.29,66.25,1.98,0.54,26.93,141.19,33.09,21.78,23.15,0.56,26.96,0.56,27.15,0.06
MOH1_1_2018,20180530,13.73,18.64,97.92,69.62,2.77,0.52,27.53,146.63,31.05,18.69,21.99,0.55,25.35,0.55,29.97,0.01
MOH1_1_2018,20180531,15.75,20.81,98.17,77.44,2.0,0.53,19.33,107.47,28.92,20.01,23.01,0.55,25.23,0.55,18.57,0.78
MOH1_1_2018,20180601,13.12,17.95,98.43,58.88,1.4,0.52,30.63,159.96,35.96,19.55,23.01,0.55,28.08,0.55,39.99,0.0
MOH1_1_2018,20180602,13.92,18.68,98.54,75.94,2.45,0.55,14.48,81.41,28.11,17.43,20.94,0.55,23.2,0.55,6.76,5.41
MOH1_1_2018,20180603,7.93,10.22,99.11,52.88,3.16,0.52,30.79,159.23,29.96,14.45,16.12,0.55,22.01,0.54,39.11,0.0
MOH1_1_2018,20180604,7.51,9.42,99.12,54.06,1.24,0.52,18.17,99.62,24.87,13.3,14.68,0.54,19.94,0.54,9.46,0.0
MOH1_1_2018,20180605,9.4,12.73,98.62,52.56,1.45,0.5,30.79,160.26,32.2,13.48,18.47,0.53,24.21,0.53,40.7,0.0
MOH1_1_2018,20180606,11.72,16.15,98.61,56.12,1.38,0.49,27.5,146.57,34.53,19.26,21.52,0.52,26.88,0.53,25.17,0.0
MOH1_1_2018,20180607,14.4,19.44,98.79,65.25,1.68,0.49,23.88,129.37,34.8,20.58,23.56,0.52,27.68,0.52,11.64,2.2
MOH1_1_2018,20180608,15.5,20.63,98.95,67.5,1.45,0.51,21.15,115.33,32.99,22.91,24.3,0.52,27.97,0.52,9.39,1.26
MOH1_1_2018,20180609,16.66,21.85,98.75,71.88,2.19,0.49,26.36,141.74,32.26,23.33,24.78,0.52,27.71,0.52,23.62,0.01
MOH1_1_2018,20180610,14.71,19.7,98.31,59.31,2.43,0.48,28.93,152.8,35.93,23.66,24.57,0.52,29.44,0.52,32.59,0.0
MOH1_1_2018,20180611,16.36,21.44,98.24,68.75,1.51,0.5,27.95,148.7,33.45,23.15,24.81,0.52,28.19,0.52,27.82,4.25
MOH1_1_2018,20180612,16.54,21.64,98.53,77.19,1.3,0.54,22.42,122.89,30.77,23.06,24.03,0.53,26.41,0.52,9.59,7.61
MOH1_1_2018,20180613,13.0,17.58,98.89,61.0,2.14,0.49,26.96,144.62,33.15,20.86,22.19,0.52,26.81,0.52,24.22,0.01
MOH1_1_2018,20180614,15.44,20.46,98.79,71.0,2.3,0.49,24.35,131.56,32.69,20.4,23.47,0.52,26.48,0.52,13.33,0.37
MOH1_1_2018,20180615,15.2,20.3,98.57,59.44,3.28,0.48,28.53,152.27,37.97,22.64,25.33,0.52,30.37,0.52,30.21,0.1
MOH1_1_2018,20180616,15.62,20.69,98.62,58.69,3.19,0.48,27.27,147.41,36.59,24.41,25.73,0.51,30.77,0.51,26.03,0.0
MOH1_1_2018,20180617,15.56,20.69,98.8,57.0,3.2,0.47,25.56,139.72,37.36,25.12,25.94,0.5,31.19,0.51,15.06,0.0
MOH1_1_2018,20180618,15.81,21.01,98.89,58.81,2.81,0.47,27.11,147.84,36.48,25.06,25.89,0.5,30.77,0.5,27.39,0.0
MOH1_1_2018,20180619,16.36,21.53,98.7,66.19,2.46,0.48,23.3,128.3,33.96,24.51,25.26,0.49,29.01,0.5,18.0,3.43
MOH1_1_2018,20180620,16.72,21.83,98.34,77.31,2.6,0.56,21.05,116.17,33.17,21.85,24.29,0.52,26.75,0.51,17.36,16.22
MOH1_1_2018,20180621,12.88,17.55,98.03,80.88,2.82,0.53,17.33,97.55,24.4,17.77,19.4,0.52,21.24,0.52,12.45,5.73
MOH1_1_2018,20180622,12.15,16.73,98.14,73.5,2.75,0.51,14.05,79.09,28.78,16.65,19.51,0.52,22.3,0.52,7.18,0.81
MOH1_1_2018,20180623,11.6,15.99,98.23,65.88,1.05,0.49,23.23,125.92,29.36,16.47,19.66,0.52,23.33,0.52,19.63,0.0
MOH1_1_2018,20180624,13.37,18.26,98.55,66.31,1.89,0.49,14.67,83.25,32.77,19.0,22.04,0.52,25.81,0.52,5.61,0.41
MOH1_1_2018,20180625,14.71,19.85,98.67,70.69,2.67,0.48,22.66,123.27,32.03,19.87,23.06,0.52,26.27,0.52,16.91,0.37
MOH1_1_2018,20180626,17.76,22.8,98.46,85.5,2.57,0.59,5.26,31.88,30.67,21.44,24.17,0.53,25.54,0.52,2.23,26.42
MOH1_1_2018,20180627,15.56,20.65,98.43,71.56,0.77,0.56,25.96,142.09,33.68,19.87,23.74,0.56,26.83,0.55,26.22,5.03
MOH1_1_2018,20180628,18.74,23.73,98.48,73.75,2.05,0.53,27.53,149.01,34.51,24.01,26.51,0.55,29.3,0.55,25.48,0.54
MOH1_1_2018,20180629,17.15,22.26,98.63,65.44,3.37,0.52,29.26,156.57,36.3,24.28,26.15,0.55,30.05,0.54,34.35,0.0
MOH1_1_2018,20180630,17.33,22.44,98.6,67.0,2.8,0.52,28.49,153.55,36.58,24.12,26.3,0.54,30.15,0.53,31.61,2.77
MOH1_1_2018,20180701,17.4,22.49,98.56,76.31,2.63,0.53,19.52,109.56,32.52,23.76,24.93,0.54,27.37,0.54,9.31,4.63
MOH1_1_2018,20180702,13.49,18.45,98.91,60.38,1.41,0.5,29.56,155.85,34.28,20.4,23.12,0.53,27.8,0.53,36.02,0.0
MOH1_1_2018,20180703,16.6,21.8,98.98,66.12,2.07,0.5,26.78,144.01,35.94,23.22,25.77,0.53,29.75,0.52,24.34,0.92
MOH1_1_2018,20180704,16.85,22.11,99.42,67.62,1.98,0.49,27.37,147.69,34.55,24.47,25.67,0.52,29.23,0.52,28.78,0.1
MOH1_1_2018,20180705,15.93,21.3,99.78,63.56,1.52,0.49,28.31,151.88,36.3,23.34,25.59,0.52,29.89,0.52,31.11,1.75
MOH1_1_2018,20180706,14.22,19.25,99.81,63.12,2.61,0.49,27.62,147.67,34.95,21.83,23.65,0.52,28.05,0.52,30.49,1.04
MOH1_1_2018,20180707,9.22,12.52,99.66,52.25,2.27,0.48,30.04,155.72,33.62,16.92,18.59,0.51,24.66,0.52,37.12,0.0
MOH1_1_2018,20180708,10.8,14.75,99.51,56.38,1.48,0.48,30.04,156.27,35.01,14.79,20.36,0.51,25.97,0.51,36.16,0.0
MOH1_1_2018,20180709,14.95,20.19,99.47,60.06,1.25,0.47,26.0,142.04,35.65,22.8,24.93,0.5,29.66,0.5,27.64,0.03
MOH1_1_2018,20180710,13.43,18.35,99.2,51.31,1.23,0.46,28.38,152.91,38.31,23.65,24.68,0.5,31.01,0.5,33.52,0.0
MOH1_1_2018,20180711,12.94,17.7,99.05,49.31,1.91,0.46,28.14,151.44,38.86,23.0,24.25,0.49,30.8,0.49,31.45,0.0
MOH1_1_2018,20180712,12.27,16.91,99.13,47.62,2.22,0.45,28.17,149.73,39.26,21.95,23.8,0.48,30.68,0.49,32.39,0.0
MOH1_1_2018,20180713,15.38,20.55,99.04,57.25,2.24,0.45,26.98,145.84,38.4,23.77,25.78,0.48,31.01,0.48,28.87,0.1
MOH1_1_2018,20180714,17.58,22.72,98.87,70.81,1.41,0.49,22.21,124.06,35.31,24.77,25.93,0.48,29.14,0.48,14.1,8.23
MOH1_1_2018,20180715,15.75,20.73,98.76,63.44,1.3,0.48,26.02,141.41,36.75,23.6,25.33,0.49,29.92,0.49,24.8,1.8
MOH1_1_2018,20180716,14.1,19.11,98.82,54.88,1.6,0.46,26.13,141.54,36.76,22.98,24.63,0.48,30.15,0.48,24.97,0.0
MOH1_1_2018,20180717,11.41,15.82,99.04,51.81,1.89,0.46,17.85,100.53,33.82,21.3,21.69,0.48,27.57,0.48,7.27,0.31
MOH1_1_2018,20180718,13.37,18.26,98.9,66.81,2.21,0.48,16.05,91.48,30.55,20.61,21.79,0.48,25.3,0.48,8.93,3.64
MOH1_1_2018,20180719,17.7,22.7,98.44,77.25,2.87,0.57,8.9,51.47,33.87,21.87,25.08,0.51,27.47,0.5,4.49,22.61
MOH1_1_2018,20180720,14.04,18.77,98.4,61.69,3.0,0.49,23.0,124.63,36.29,22.01,23.71,0.52,28.65,0.51,21.72,0.32
