Env,Year,GermplasmId,Value,k
Lincoln_NE_2016,2016,DSN11-03174,61.3,DSN1103174
Lincoln_NE_2016,2016,DSN11-06152,66.7,DSN1106152
Lincoln_NE_2016,2016,DSN11-10057,59.5,DSN1110057
Lincoln_NE_2016,2016,DSN11-27183,66.3,DSN1127183
Lincoln_NE_2016,2016,HM12-W060,57.5,HM12W060
Lincoln_NE_2016,2016,HM13-R084,51.5,HM13R084
Lincoln_NE_2016,2016,HM13-W040,54.1,HM13W040
Lincoln_NE_2016,2016,HM13-W073,62.4,HM13W073
Lincoln_NE_2016,2016,HM13-W091,61.9,HM13W091
Lincoln_NE_2016,2016,HM14-C055,57.4,HM14C055
Lincoln_NE_2016,2016,HR10-3325,64.2,HR103325
Lincoln_NE_2016,2016,HR13-102381,57.2,HR13102381
Lincoln_NE_2016,2016,HR13-102735,54.7,HR13102735
Lincoln_NE_2016,2016,IA3023,68.96666666666667,IA3023
Lincoln_NE_2016,2016,LD07-3395bf,65.8,LD073395BF
Lincoln_NE_2016,2016,LD11-10069,63.8,LD1110069
Lincoln_NE_2016,2016,LD11-2170,65.5,LD112170
Lincoln_NE_2016,2016,LD12-3866,64.8,LD123866
Lincoln_NE_2016,2016,LD13-759,63.0,LD13759
Lincoln_NE_2016,2016,LD13-767,45.1,LD13767
Lincoln_NE_2016,2016,LG12-2177,67.7,LG122177
Lincoln_NE_2016,2016,LG13-1006,64.6,LG131006
Lincoln_NE_2016,2016,LG13-1952,62.4,LG131952
Lincoln_NE_2016,2016,LG13-3578,54.2,LG133578
Lincoln_NE_2016,2016,LG13-3594,61.9,LG133594
Lincoln_NE_2016,2016,LG13-3614,58.0,LG133614
Lincoln_NE_2016,2016,LG13-3975,59.1,LG133975
Lincoln_NE_2016,2016,LG14-6165,66.2,LG146165
Lincoln_NE_2016,2016,LG14-6166,60.6,LG146166
Lincoln_NE_2016,2016,SA12-1455,66.4,SA121455
Lincoln_NE_2016,2016,SA13-1310,67.9,SA131310
Lincoln_NE_2016,2016,SA13-1363,66.6,SA131363
Lincoln_NE_2016,2016,SA13-1385,66.6,SA131385
Lincoln_NE_2016,2016,SA13-2047,68.1,SA132047
Lincoln_NE_2016,2016,SA13-2126,63.2,SA132126
Lincoln_NE_2016,2016,SA13-2489,66.2,SA132489
Lincoln_NE_2016,2016,SA13-2699,60.1,SA132699
Lincoln_NE_2016,2016,SA13-3135,67.6,SA133135
Lincoln_NE_2016,2016,U11-346046,66.7,U11346046
Lincoln_NE_2016,2016,U11-377007,69.8,U11377007
Lincoln_NE_2016,2016,U11-396034,61.2,U11396034
Lincoln_NE_2016,2016,U11-494100,63.0,U11494100
Lincoln_NE_2016,2016,U11-614093,64.0,U11614093
Lincoln_NE_2016,2016,U11-920017,67.53333333333333,U11920017
Lincoln_NE_2016,2016,U12-209068,57.7,U12209068
Lincoln_NE_2016,2016,U12-428210,62.4,U12428210
Lincoln_NE_2016,2016,U12-428214,67.4,U12428214
Lincoln_NE_2016,2016,U13-215422,52.8,U13215422
Lincoln_NE_2016,2016,U13-220427,54.8,U13220427
Lincoln_NE_2016,2016,U13-229443,57.8,U13229443
Lincoln_NE_2016,2016,U13-231286,63.6,U13231286
Lincoln_NE_2016,2016,U13-233294,59.1,U13233294
Lincoln_NE_2016,2016,U13-233425,64.8,U13233425
Lincoln_NE_2016,2016,U13-235283,69.7,U13235283
Lincoln_NE_2016,2016,U13-329025,70.5,U13329025
Lincoln_NE_2016,2016,U13-602187,69.9,U13602187
Lincoln_NE_2016,2016,U13-614037,58.8,U13614037
Lincoln_NE_2016,2016,U13-931068,70.5,U13931068
Lincoln_NE_2016,2016,U14-605217,59.0,U14605217
Lincoln_NE_2016,2016,U14-608170,66.6,U14608170
Lincoln_NE_2016,2016,U14-615073,60.6,U14615073
Lincoln_NE_2016,2016,U14-902082,60.1,U14902082
Lincoln_NE_2016,2016,U14-912075,57.1,U14912075
Lincoln_NE_2016,2016,U14-924158,68.5,U14924158
Lincoln_NE_2016,2016,U14-926130,70.1,U14926130
Manhattan_KS_2006,2006,K03-2897,34.2,K032897
Manhattan_KS_2006,2006,K04-2203RR,30.4,K042203RR
Manhattan_KS_2006,2006,K04-2347RR,33.3,K042347RR
Manhattan_KS_2006,2006,K04-2460RR,28.7,K042460RR
Manhattan_KS_2006,2006,K04-2686RR,32.0,K042686RR
Manhattan_KS_2006,2006,K04-2999RR,33.5,K042999RR
Manhattan_KS_2006,2006,K04-3072RR,33.7,K043072RR
Manhattan_KS_2006,2006,K04-3687RR,30.0,K043687RR
Manhattan_KS_2006,2006,K04-3703RR,32.5,K043703RR
Manhattan_KS_2006,2006,K04-3720RR,33.4,K043720RR
Manhattan_KS_2006,2006,K04-3737RR,32.5,K043737RR
Manhattan_KS_2006,2006,K04-3789RR,33.0,K043789RR
Manhattan_KS_2006,2006,K04-3978RR,34.4,K043978RR
Manhattan_KS_2006,2006,LD00-3309,32.6,LD003309
Manhattan_KS_2006,2006,LG03-2894,29.7,LG032894
Manhattan_KS_2006,2006,LG03-3780,29.3,LG033780
Manhattan_KS_2006,2006,LG03-3853,23.6,LG033853
Manhattan_KS_2006,2006,LG03-3859,29.5,LG033859
Manhattan_KS_2006,2006,MD03-5453,25.1,MD035453
Manhattan_KS_2006,2006,MD03-5733,23.4,MD035733
Manhattan_KS_2006,2006,Macon,31.4,MACON
Manhattan_KS_2007,2007,HS3-2840,40.6,HS32840
Manhattan_KS_2007,2007,IA3023,42.0,IA3023
Manhattan_KS_2007,2007,K04-2203RR,42.7,K042203RR
Manhattan_KS_2007,2007,K05-2172RR,43.1,K052172RR
Manhattan_KS_2007,2007,K05-2278RR,42.6,K052278RR
Manhattan_KS_2007,2007,K05-2654RR,39.4,K052654RR
Manhattan_KS_2007,2007,K05-2685RR,43.2,K052685RR
Manhattan_KS_2007,2007,K05-2718RR,41.7,K052718RR
Manhattan_KS_2007,2007,K05-2722RR,38.8,K052722RR
Manhattan_KS_2007,2007,K05-2723RR,42.8,K052723RR
Manhattan_KS_2007,2007,K05-4184RR,39.2,K054184RR
Manhattan_KS_2007,2007,K05-4465RR,39.5,K054465RR
Manhattan_KS_2007,2007,K05-4624,44.8,K054624
Manhattan_KS_2007,2007,LD00-3309,45.7,LD003309
Manhattan_KS_2007,2007,LD01-5907,45.3,LD015907
Manhattan_KS_2007,2007,LD02-5124W,37.9,LD025124W
Manhattan_KS_2007,2007,LD02-6553,39.4,LD026553
Manhattan_KS_2007,2007,LD02-7222P,45.7,LD027222P
Manhattan_KS_2007,2007,LD02-9050,44.9,LD029050
Manhattan_KS_2007,2007,LG04-3763,45.3,LG043763
Manhattan_KS_2007,2007,LG04-5286,41.5,LG045286
Manhattan_KS_2007,2007,LG04-5993,42.9,LG045993
Manhattan_KS_2007,2007,LG04-6000,46.5,LG046000
Manhattan_KS_2007,2007,MD04-5060,49.0,MD045060
Manhattan_KS_2007,2007,MD04-5174,41.5,MD045174
Manhattan_KS_2007,2007,MD04-5550,29.9,MD045550
Manhattan_KS_2007,2007,Macon,41.85,MACON
Manhattan_KS_2007,2007,NEX2905A0R,43.5,NEX2905A0R
Manhattan_KS_2008,2008,CL04-1323141,44.1,CL041323141
Manhattan_KS_2008,2008,CL05-20251,41.9,CL0520251
Manhattan_KS_2008,2008,HS5-3413,48.3,HS53413
Manhattan_KS_2008,2008,HS6-3890,37.4,HS63890
Manhattan_KS_2008,2008,HS6-3966,45.7,HS63966
Manhattan_KS_2008,2008,IA3023,48.36666666666667,IA3023
Manhattan_KS_2008,2008,K05-4184RR,55.8,K054184RR
Manhattan_KS_2008,2008,K06-2087RR,48.1,K062087RR
Manhattan_KS_2008,2008,K06-2489RR,50.3,K062489RR
Manhattan_KS_2008,2008,K06-3862RR,54.8,K063862RR
Manhattan_KS_2008,2008,K06-3879RR,45.9,K063879RR
Manhattan_KS_2008,2008,LD00-3309,40.0,LD003309
Manhattan_KS_2008,2008,LD02-7222P,42.6,LD027222P
Manhattan_KS_2008,2008,LD02-9050,43.3,LD029050
Manhattan_KS_2008,2008,LD04-12754,46.6,LD0412754
Manhattan_KS_2008,2008,LD04-13265,44.8,LD0413265
Manhattan_KS_2008,2008,LD05-16874,41.1,LD0516874
Manhattan_KS_2008,2008,LG04-4717,41.7,LG044717
Manhattan_KS_2008,2008,LG04-5196,42.9,LG045196
Manhattan_KS_2008,2008,LG04-5372,44.0,LG045372
Manhattan_KS_2008,2008,LG04-5377,44.3,LG045377
Manhattan_KS_2008,2008,LG04-5993,43.7,LG045993
Manhattan_KS_2008,2008,LG04-6000,43.8,LG046000
Manhattan_KS_2008,2008,LG04-6449,42.8,LG046449
Manhattan_KS_2008,2008,LG05-2356,42.5,LG052356
Manhattan_KS_2008,2008,LG05-4010,46.8,LG054010
Manhattan_KS_2008,2008,LG05-4092,41.5,LG054092
Manhattan_KS_2008,2008,LG05-4126,46.2,LG054126
Manhattan_KS_2008,2008,LG05-4292,39.5,LG054292
Manhattan_KS_2008,2008,LG05-4317,38.2,LG054317
Manhattan_KS_2008,2008,LG05-4354,50.3,LG054354
Manhattan_KS_2008,2008,LG05-4464,46.9,LG054464
Manhattan_KS_2008,2008,LG05-4832,43.6,LG054832
Manhattan_KS_2008,2008,MD04-5060,44.6,MD045060
Manhattan_KS_2008,2008,MD05-5177,42.2,MD055177
Manhattan_KS_2008,2008,Macon,46.35,MACON
Manhattan_KS_2008,2008,NEX2905A0R,46.1,NEX2905A0R
Manhattan_KS_2008,2008,U03-827101,52.9,U03827101
Manhattan_KS_2008,2008,U04-945062,47.4,U04945062
Manhattan_KS_2008,2008,U05-226055,42.4,U05226055
Manhattan_KS_2008,2008,U05-741026,43.2,U05741026
Manhattan_KS_2010,2010,HS6-3967,47.8,HS63967
Manhattan_KS_2010,2010,HS7-4314,42.3,HS74314
Manhattan_KS_2010,2010,HS7W-190,46.4,HS7W190
Manhattan_KS_2010,2010,HS8-3317,52.8,HS83317
Manhattan_KS_2010,2010,IA3023,56.43333333333334,IA3023
Manhattan_KS_2010,2010,K07-1253,56.2,K071253
Manhattan_KS_2010,2010,K07-1544,49.0,K071544
Manhattan_KS_2010,2010,K08-2043RR,53.8,K082043RR
Manhattan_KS_2010,2010,K08-2452RR,56.8,K082452RR
Manhattan_KS_2010,2010,K08-2509RR,55.4,K082509RR
Manhattan_KS_2010,2010,K08-2528RR,57.2,K082528RR
Manhattan_KS_2010,2010,K08-2529RR,52.9,K082529RR
Manhattan_KS_2010,2010,K08-2545RR,56.6,K082545RR
Manhattan_KS_2010,2010,K08-5236,46.4,K085236
Manhattan_KS_2010,2010,K08-5241,38.5,K085241
Manhattan_KS_2010,2010,K08-5258,53.0,K085258
Manhattan_KS_2010,2010,K08-5472,47.1,K085472
Manhattan_KS_2010,2010,K08-5718,57.7,K085718
Manhattan_KS_2010,2010,K08-6067,51.1,K086067
Manhattan_KS_2010,2010,K08-6247,43.9,K086247
Manhattan_KS_2010,2010,K08-6591,34.9,K086591
Manhattan_KS_2010,2010,LD00-2817,56.3,LD002817
Manhattan_KS_2010,2010,LD00-3309,51.05,LD003309
Manhattan_KS_2010,2010,LD06-7609,51.2,LD067609
Manhattan_KS_2010,2010,LD06-7620,49.2,LD067620
Manhattan_KS_2010,2010,LG06-2219,49.1,LG062219
Manhattan_KS_2010,2010,LG06-2340,51.9,LG062340
Manhattan_KS_2010,2010,LG06-2354,52.5,LG062354
Manhattan_KS_2010,2010,LG06-2866,52.1,LG062866
Manhattan_KS_2010,2010,LG06-5798,58.9,LG065798
Manhattan_KS_2010,2010,LG06-6094,45.3,LG066094
Manhattan_KS_2010,2010,LG07-2309,59.3,LG072309
Manhattan_KS_2010,2010,LG07-8914,38.8,LG078914
Manhattan_KS_2010,2010,LG07-9814,47.6,LG079814
Manhattan_KS_2010,2010,LG08-3007,50.5,LG083007
Manhattan_KS_2010,2010,LG08-3009,43.1,LG083009
Manhattan_KS_2010,2010,LG08-4955,40.7,LG084955
Manhattan_KS_2010,2010,Md07-5100,42.7,MD075100
Manhattan_KS_2010,2010,Md0708WN120,55.9,MD0708WN120
Manhattan_KS_2010,2010,Md0708WN122,56.6,MD0708WN122
Manhattan_KS_2010,2010,Md0708WN124,46.3,MD0708WN124
Manhattan_KS_2010,2010,NEX2905A0R,53.9,NEX2905A0R
Manhattan_KS_2010,2010,S07-5049,43.9,S075049
Manhattan_KS_2010,2010,TN05-3027,52.0,TN053027
Manhattan_KS_2010,2010,TN05-4008,35.3,TN054008
Manhattan_KS_2010,2010,U03-827101,49.5,U03827101
Manhattan_KS_2010,2010,U05-226055,50.1,U05226055
Manhattan_KS_2010,2010,U06-100052,47.4,U06100052
Manhattan_KS_2010,2010,U06-206737,47.5,U06206737
Manhattan_KS_2010,2010,U07-200233,39.4,U07200233
Manhattan_KS_2010,2010,U07-200271,34.8,U07200271
Manhattan_KS_2010,2010,U07-200311,29.5,U07200311
Manhattan_KS_2010,2010,U07-200317,37.7,U07200317
Manhattan_KS_2010,2010,U07-200364,40.2,U07200364
Manhattan_KS_2010,2010,U07-317222,41.2,U07317222
Manhattan_KS_2010,2010,U07-332222,38.1,U07332222
Manhattan_KS_2010,2010,U07-335229,42.7,U07335229
Manhattan_KS_2011,2011,CL05-46330,50.1,CL0546330
Manhattan_KS_2011,2011,CL05-61413,52.8,CL0561413
Manhattan_KS_2011,2011,IA3023,60.1,IA3023
Manhattan_KS_2011,2011,K07-1253,49.4,K071253
Manhattan_KS_2011,2011,K08-5258,53.3,K085258
Manhattan_KS_2011,2011,K08-5718,58.9,K085718
Manhattan_KS_2011,2011,K08-6067,56.7,K086067
Manhattan_KS_2011,2011,K08-6221,70.5,K086221
Manhattan_KS_2011,2011,K08-6247,61.1,K086247
Manhattan_KS_2011,2011,K09-1614,56.8,K091614
Manhattan_KS_2011,2011,K09-2475,62.7,K092475
Manhattan_KS_2011,2011,K09-4069,60.3,K094069
Manhattan_KS_2011,2011,K09-4157,59.7,K094157
Manhattan_KS_2011,2011,LD00-2817,54.5,LD002817
Manhattan_KS_2011,2011,LD00-3309,56.85,LD003309
Manhattan_KS_2011,2011,LD06-7609,48.7,LD067609
Manhattan_KS_2011,2011,LD06-7620,56.2,LD067620
Manhattan_KS_2011,2011,LD06-8970,52.7,LD068970
Manhattan_KS_2011,2011,LD07-3823,59.3,LD073823
Manhattan_KS_2011,2011,LG08-4227,50.3,LG084227
Manhattan_KS_2011,2011,LG09-7250,58.4,LG097250
Manhattan_KS_2011,2011,LG09-7356,49.7,LG097356
Manhattan_KS_2011,2011,LG09-7464,54.5,LG097464
Manhattan_KS_2011,2011,LG09-7547,50.3,LG097547
Manhattan_KS_2011,2011,LG09-8515,57.6,LG098515
Manhattan_KS_2011,2011,LG09-8526,56.9,LG098526
Manhattan_KS_2011,2011,LG09-8542,59.4,LG098542
Manhattan_KS_2011,2011,LG09-8545,60.4,LG098545
Manhattan_KS_2011,2011,LG09-8556,57.6,LG098556
Manhattan_KS_2011,2011,LG09-8595,60.8,LG098595
Manhattan_KS_2011,2011,LG09-8615,48.7,LG098615
Manhattan_KS_2011,2011,LG09-8656,59.7,LG098656
Manhattan_KS_2011,2011,LS08-4637,52.6,LS084637
Manhattan_KS_2011,2011,LS08-4941,52.0,LS084941
Manhattan_KS_2011,2011,LS08-5515,55.9,LS085515
Manhattan_KS_2011,2011,Md-08-5816,53.1,MD085816
Manhattan_KS_2011,2011,Md-0809WN100,43.8,MD0809WN100
Manhattan_KS_2011,2011,S08-15072,65.4,S0815072
Manhattan_KS_2011,2011,TN05-3027,57.2,TN053027
Manhattan_KS_2011,2011,U10-425065,58.6,U10425065
Manhattan_KS_2012,2012,AR11-214015,67.7,AR11214015
Manhattan_KS_2012,2012,E10173,67.2,E10173
Manhattan_KS_2012,2012,E10174,61.0,E10174
Manhattan_KS_2012,2012,HM09-W054,62.5,HM09W054
Manhattan_KS_2012,2012,HM09-W158,62.2,HM09W158
Manhattan_KS_2012,2012,HM09-W174,69.1,HM09W174
Manhattan_KS_2012,2012,HM10-W081,62.9,HM10W081
Manhattan_KS_2012,2012,HR09-706,55.8,HR09706
Manhattan_KS_2012,2012,HR09-730,61.3,HR09730
Manhattan_KS_2012,2012,HS8-3463,65.3,HS83463
Manhattan_KS_2012,2012,IA3023,66.86666666666666,IA3023
Manhattan_KS_2012,2012,K10-2644,48.7,K102644
Manhattan_KS_2012,2012,K10-8022,47.5,K108022
Manhattan_KS_2012,2012,K10-8500,43.7,K108500
Manhattan_KS_2012,2012,LD00-2817,53.3,LD002817
Manhattan_KS_2012,2012,LD00-3309,58.650000000000006,LD003309
Manhattan_KS_2012,2012,LD06-7620,65.4,LD067620
Manhattan_KS_2012,2012,LD07-3419,64.3,LD073419
Manhattan_KS_2012,2012,LD07-4477,69.9,LD074477
Manhattan_KS_2012,2012,LD08-1592,64.8,LD081592
Manhattan_KS_2012,2012,LD08-2355,70.3,LD082355
Manhattan_KS_2012,2012,LD08-6972,53.1,LD086972
Manhattan_KS_2012,2012,LD08-8622,61.1,LD088622
Manhattan_KS_2012,2012,LD08-RST5-10,66.3,LD08RST510
Manhattan_KS_2012,2012,LD09-10220,61.3,LD0910220
Manhattan_KS_2012,2012,LD09-30208,60.0,LD0930208
Manhattan_KS_2012,2012,LD09-42,64.7,LD0942
Manhattan_KS_2012,2012,LG08-3607,33.3,LG083607
Manhattan_KS_2012,2012,LG09-7157,64.1,LG097157
Manhattan_KS_2012,2012,LG09-7163,64.5,LG097163
Manhattan_KS_2012,2012,LG09-7167,74.2,LG097167
Manhattan_KS_2012,2012,LG09-7250,52.8,LG097250
Manhattan_KS_2012,2012,LG09-7431,62.0,LG097431
Manhattan_KS_2012,2012,LG09-7823,57.7,LG097823
Manhattan_KS_2012,2012,LG09-8078,60.1,LG098078
Manhattan_KS_2012,2012,LG09-8165,67.2,LG098165
Manhattan_KS_2012,2012,LG09-8166,61.4,LG098166
Manhattan_KS_2012,2012,LG09-8519,63.7,LG098519
Manhattan_KS_2012,2012,LG09-8545,68.1,LG098545
Manhattan_KS_2012,2012,LG09-8595,58.3,LG098595
Manhattan_KS_2012,2012,LG09-8702,54.5,LG098702
Manhattan_KS_2012,2012,LG10-2695,71.3,LG102695
Manhattan_KS_2012,2012,LG10-3251,50.2,LG103251
Manhattan_KS_2012,2012,LG10-3369,60.3,LG103369
Manhattan_KS_2012,2012,LS08-6034,51.9,LS086034
Manhattan_KS_2012,2012,LS09-1530,60.8,LS091530
Manhattan_KS_2012,2012,LS09-2340,46.9,LS092340
Manhattan_KS_2012,2012,LS09-2342,56.2,LS092342
Manhattan_KS_2012,2012,LS09-2659,56.2,LS092659
Manhattan_KS_2012,2012,LS09-2722,51.0,LS092722
Manhattan_KS_2012,2012,S10-8471,63.7,S108471
Manhattan_KS_2013,2013,HM10-A012,51.5,HM10A012
Manhattan_KS_2013,2013,HM10-W336,50.6,HM10W336
Manhattan_KS_2013,2013,HM10-W346,51.8,HM10W346
Manhattan_KS_2013,2013,HM11-H031,58.5,HM11H031
Manhattan_KS_2013,2013,HM11-W192,57.8,HM11W192
Manhattan_KS_2013,2013,HM11-W193,61.5,HM11W193
Manhattan_KS_2013,2013,IA3023,51.2,IA3023
Manhattan_KS_2013,2013,LD10-10150,55.3,LD1010150
Manhattan_KS_2013,2013,LD10-10213,51.9,LD1010213
Manhattan_KS_2013,2013,LD10-10226,48.2,LD1010226
Manhattan_KS_2013,2013,LD10-11740,53.2,LD1011740
Manhattan_KS_2013,2013,LD10-2477,56.5,LD102477
Manhattan_KS_2013,2013,LD10-30004,50.7,LD1030004
Manhattan_KS_2013,2013,LD10-30019,51.2,LD1030019
Manhattan_KS_2013,2013,LD10-776,59.9,LD10776
Manhattan_KS_2013,2013,LD10-9110,54.1,LD109110
Manhattan_KS_2013,2013,LD10-9168,55.1,LD109168
Manhattan_KS_2013,2013,LD10-9200,50.4,LD109200
Manhattan_KS_2013,2013,LG09-7477,64.5,LG097477
Manhattan_KS_2013,2013,LG10-2688,59.9,LG102688
Manhattan_KS_2013,2013,LG10-2983,48.6,LG102983
Manhattan_KS_2013,2013,LG10-3409,60.9,LG103409
Manhattan_KS_2013,2013,LG10-3413,59.0,LG103413
Manhattan_KS_2013,2013,LG11-5120,66.6,LG115120
Manhattan_KS_2013,2013,LG11-6210,70.7,LG116210
Manhattan_KS_2013,2013,LG11-6214,68.1,LG116214
Manhattan_KS_2013,2013,U11-605110,52.9,U11605110
Manhattan_KS_2013,2013,U11-616086,58.0,U11616086
Manhattan_KS_2013,2013,U11-616111,53.9,U11616111
Manhattan_KS_2013,2013,U11-621085,52.5,U11621085
Manhattan_KS_2013,2013,U11-622148,64.0,U11622148
Manhattan_KS_2013,2013,U11-623105,55.7,U11623105
Manhattan_KS_2013,2013,U11-629113,54.7,U11629113
Manhattan_KS_2013,2013,U11-630092,50.3,U11630092
Manhattan_KS_2013,2013,U11-649117,62.1,U11649117
Manhattan_KS_2014,2014,AR11-214015,35.8,AR11214015
Manhattan_KS_2014,2014,AR13-332001,44.3,AR13332001
Manhattan_KS_2014,2014,AR13-332013,40.8,AR13332013
Manhattan_KS_2014,2014,AR13-332017,34.3,AR13332017
Manhattan_KS_2014,2014,AR13-332023,37.6,AR13332023
Manhattan_KS_2014,2014,AR13-332029,50.6,AR13332029
Manhattan_KS_2014,2014,AR13-332030,41.8,AR13332030
Manhattan_KS_2014,2014,AR13-332047,31.5,AR13332047
Manhattan_KS_2014,2014,AR13-332056,35.0,AR13332056
Manhattan_KS_2014,2014,AR13-332057,36.9,AR13332057
Manhattan_KS_2014,2014,AR13-332085,37.8,AR13332085
Manhattan_KS_2014,2014,HM11-W192,40.3,HM11W192
Manhattan_KS_2014,2014,HM11-W193,38.6,HM11W193
Manhattan_KS_2014,2014,HM12-N067,46.8,HM12N067
Manhattan_KS_2014,2014,HM12-N069,51.8,HM12N069
Manhattan_KS_2014,2014,HM12-O040,45.0,HM12O040
Manhattan_KS_2014,2014,HM12-O068,38.3,HM12O068
Manhattan_KS_2014,2014,HM12-W069,32.8,HM12W069
Manhattan_KS_2014,2014,HM12-W171,37.0,HM12W171
Manhattan_KS_2014,2014,HM12-W180,42.1,HM12W180
Manhattan_KS_2014,2014,HM12-W300,50.4,HM12W300
Manhattan_KS_2014,2014,HR10-3325,34.7,HR103325
Manhattan_KS_2014,2014,HR10-3329,39.8,HR103329
Manhattan_KS_2014,2014,HR10-3342,52.2,HR103342
Manhattan_KS_2014,2014,HR10-3349,41.6,HR103349
Manhattan_KS_2014,2014,IA3023,38.5,IA3023
Manhattan_KS_2014,2014,JTN-4114,57.6,JTN4114
Manhattan_KS_2014,2014,JTN-4214,45.2,JTN4214
Manhattan_KS_2014,2014,K12-1464,45.4,K121464
Manhattan_KS_2014,2014,K12-1546,47.7,K121546
Manhattan_KS_2014,2014,K12-1575,58.3,K121575
Manhattan_KS_2014,2014,K12-1770,45.1,K121770
Manhattan_KS_2014,2014,K12-1781,39.6,K121781
Manhattan_KS_2014,2014,K12-2094,46.7,K122094
Manhattan_KS_2014,2014,K12-2236,48.0,K122236
Manhattan_KS_2014,2014,K12-2315,46.0,K122315
Manhattan_KS_2014,2014,K12-2333,48.7,K122333
Manhattan_KS_2014,2014,K12-2344,47.4,K122344
Manhattan_KS_2014,2014,LD00-2817,47.1,LD002817
Manhattan_KS_2014,2014,LD06-7620,45.65,LD067620
Manhattan_KS_2014,2014,LD10-10219,42.6,LD1010219
Manhattan_KS_2014,2014,LD10-10226,41.4,LD1010226
Manhattan_KS_2014,2014,LD10-2477,31.7,LD102477
Manhattan_KS_2014,2014,LD10-9168,55.3,LD109168
Manhattan_KS_2014,2014,LD10-9200,46.0,LD109200
Manhattan_KS_2014,2014,LD10-9409,48.6,LD109409
Manhattan_KS_2014,2014,LD10-9763,39.6,LD109763
Manhattan_KS_2014,2014,LD11-11299,38.9,LD1111299
Manhattan_KS_2014,2014,LD11-3619,51.9,LD113619
Manhattan_KS_2014,2014,LD11-9790,47.8,LD119790
Manhattan_KS_2014,2014,LG10-3278,49.3,LG103278
Manhattan_KS_2014,2014,LG11-6190,46.0,LG116190
Manhattan_KS_2014,2014,LG11-6208,50.2,LG116208
Manhattan_KS_2014,2014,LG11-6210,53.8,LG116210
Manhattan_KS_2014,2014,LG11-6214,52.0,LG116214
Manhattan_KS_2014,2014,LG11-6759,50.7,LG116759
Manhattan_KS_2014,2014,LG11-6760,60.7,LG116760
Manhattan_KS_2014,2014,LG12-3475,46.6,LG123475
Manhattan_KS_2014,2014,LG12-3478,56.2,LG123478
Manhattan_KS_2014,2014,LG12-3738,41.6,LG123738
Manhattan_KS_2014,2014,LG12-3771,50.9,LG123771
Manhattan_KS_2014,2014,LG12-4068,47.1,LG124068
Manhattan_KS_2014,2014,LG12-4072,51.9,LG124072
Manhattan_KS_2014,2014,LG12-4073,47.0,LG124073
Manhattan_KS_2014,2014,S12-1879,43.5,S121879
Manhattan_KS_2014,2014,S12-1939,49.8,S121939
Manhattan_KS_2014,2014,S12-3318,55.4,S123318
Manhattan_KS_2014,2014,S12-3443,48.6,S123443
Manhattan_KS_2014,2014,S12-3728,58.5,S123728
Manhattan_KS_2014,2014,S12-3779,52.2,S123779
Manhattan_KS_2014,2014,SA10-11227,43.5,SA1011227
Manhattan_KS_2014,2014,SA10-8471,45.3,SA108471
Manhattan_KS_2014,2014,SA11-15334,40.4,SA1115334
Manhattan_KS_2014,2014,SA11-18687,49.7,SA1118687
Manhattan_KS_2014,2014,SA11-3268,51.3,SA113268
Manhattan_KS_2014,2014,U11-616086,43.4,U11616086
Manhattan_KS_2014,2014,U11-616111,40.3,U11616111
Manhattan_KS_2014,2014,U11-622148,40.6,U11622148
Manhattan_KS_2014,2014,U11-649117,37.3,U11649117
Manhattan_KS_2015,2015,AR13-232011,42.8,AR13232011
Manhattan_KS_2015,2015,AR13-232073,48.5,AR13232073
Manhattan_KS_2015,2015,AR13-332001,32.6,AR13332001
Manhattan_KS_2015,2015,AR13-332029,44.5,AR13332029
Manhattan_KS_2015,2015,AR13-332048,47.4,AR13332048
Manhattan_KS_2015,2015,AR13-332087,38.4,AR13332087
Manhattan_KS_2015,2015,DSN11-02178,40.2,DSN1102178
Manhattan_KS_2015,2015,DSN11-03023,46.8,DSN1103023
Manhattan_KS_2015,2015,DSN11-03174,48.2,DSN1103174
Manhattan_KS_2015,2015,DSN11-06152,41.7,DSN1106152
Manhattan_KS_2015,2015,HM11-G011,41.8,HM11G011
Manhattan_KS_2015,2015,HM11-W192,35.7,HM11W192
Manhattan_KS_2015,2015,HM12-N069,42.3,HM12N069
Manhattan_KS_2015,2015,HM13-R061,40.2,HM13R061
Manhattan_KS_2015,2015,HM13-R079,45.7,HM13R079
Manhattan_KS_2015,2015,HM13-S072,32.7,HM13S072
Manhattan_KS_2015,2015,HM13-T053,43.0,HM13T053
Manhattan_KS_2015,2015,HM13-W045,44.3,HM13W045
Manhattan_KS_2015,2015,HM13-W098,39.2,HM13W098
Manhattan_KS_2015,2015,HM13-W128,40.4,HM13W128
Manhattan_KS_2015,2015,HR10-3325,39.2,HR103325
Manhattan_KS_2015,2015,HR10-3342,40.2,HR103342
Manhattan_KS_2015,2015,HR10-3349,34.6,HR103349
Manhattan_KS_2015,2015,HR10-3487,39.3,HR103487
Manhattan_KS_2015,2015,IA3023,41.833333333333336,IA3023
Manhattan_KS_2015,2015,K12-1575,33.5,K121575
Manhattan_KS_2015,2015,K12-2333,29.7,K122333
Manhattan_KS_2015,2015,K13-1156,39.7,K131156
Manhattan_KS_2015,2015,K13-1231,33.1,K131231
Manhattan_KS_2015,2015,K13-1234,32.7,K131234
Manhattan_KS_2015,2015,K13-1289,38.2,K131289
Manhattan_KS_2015,2015,K13-1290,37.8,K131290
